,doi,title,publication_year,citation,language,source_name,topic,authors,institutions,topics,concepts
459,,PROSES RELASI GENDER PADA SINGLE PARENT DALAM MEMBENTUK IDENTITAS GENDER ANAK,2021,0,id,,Gender and Women's Rights,"['Camelia Arni Minandar', 'Siti Komariah', 'Tutin Aryanti']","['Indonesia University of Education', 'Indonesia University of Education', 'Indonesia University of Education']","[""Gender and Women's Rights"", 'Education Systems and Policies', 'Education and Character Development']","['Socialization', 'Psychology', 'Identity (music)', 'Gender identity', 'Meaning (existential)', 'Developmental psychology', 'Gender role', 'Social psychology', 'Gender psychology', 'Gender studies', 'Sociology', 'Physics', 'Acoustics', 'Psychotherapist']"
460,https://doi.org/10.56446/ji.v5i1.24,STUDI GENDER DALAM ISLAM,2021,0,id,Deleted Journal,Gender and Women's Rights,['Hayatun Sabariah'],['Institut Agama Islam Negeri Bengkulu'],"[""Gender and Women's Rights"", 'Adolescent Health and Behaviors', 'Education Systems and Policies']","['Humanities', 'Art', 'Political science', 'Islam', 'Philosophy', 'Theology']"
461,https://doi.org/10.18510/hssr.2020.83115,GENDER HARMONIZATION IN AL MU’ĀSHARAH,2020,0,en,Humanities & Social Sciences Reviews,Gender and Women's Rights,"['Yulfira Riza', 'Titin Nurhayati Ma’mun', 'I Syarief Hidayat', 'Ikhwan Ikhwan']","['Padjadjaran University', 'Padjadjaran University', 'Padjadjaran University', 'Padjadjaran University']","[""Gender and Women's Rights"", 'Adolescent Health and Behaviors', 'Marriage and Family Dynamics']","['Gender equality', 'Harmonization', 'Originality', 'Islam', 'Wife', 'Novelty', 'Relevance (law)', 'Gender studies', 'Sustainable development', 'Sociology', 'Gender relations', 'Political science', 'Psychology', 'Social science', 'Qualitative research', 'Law', 'Social psychology', 'Theology', 'Philosophy', 'Aesthetics']"
462,,Kdrt Analisis Gender Equality,2021,0,id,FAJAR Jurnal Pendidikan Islam,Gender and Women's Rights,['Hamdanah Utsman'],['Universitas Islam Jember'],"[""Gender and Women's Rights"", 'Legal and Social Justice Studies', 'Legal Studies and Policies']","['Humanities', 'Political science', 'Art']"
463,https://doi.org/10.59888/ajosh.v1i05.112,Gender Approach In Islamic Views,2023,0,en,Asian Journal of Social and Humanities,Gender and Women's Rights,"['Saeful Anwar', 'M.Irfan Rosfiana', 'Sukma Hendrian']","['Universitas Kuningan', 'IAIN Syekh Nurjati Cirebon', 'Universitas Muhammadiyah Cirebon']","[""Gender and Women's Rights""]","['Islam', 'Gender equality', 'Gender studies', 'General partnership', 'Politics', 'Phenomenon', 'Sociology', 'Perspective (graphical)', 'Gender history', 'Social science', 'Political science', 'Law', 'Epistemology', 'History', 'Philosophy', 'Archaeology', 'Artificial intelligence', 'Computer science']"
464,https://doi.org/10.53948/samawa.v1i2.24,Gender Islam dan HAM,2021,0,en,SAMAWA Jurnal Hukum Keluarga Islam,Gender and Women's Rights,['Saifullah Saifullah'],['Universitas Bondowoso'],"[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Legal Studies and Policies']","['Reinterpretation', 'Islam', 'Interpretation (philosophy)', 'Perspective (graphical)', 'Politics', 'Sociology', 'Gender studies', 'Political science', 'Law', 'Philosophy', 'Theology', 'Linguistics', 'Artificial intelligence', 'Computer science', 'Aesthetics']"
465,https://doi.org/10.18860/jali.v4i2.22345,GENDER DECONSTRUCTION IN AL KHALLAT+,2023,0,en,Journal of Arabic Literature (Jali),Gender and Women's Rights,"['M. Irfan Maulana', 'Falih Hilmi Adi']","['Sunan Kalijaga State Islamic University Yogyakarta', 'University of Jordan']","[""Gender and Women's Rights""]","['Deconstruction (building)', 'Binary opposition', 'Creatures', 'Opposition (politics)', 'Gender studies', 'Sociology', 'Meaning (existential)', 'Stigma (botany)', 'Aesthetics', 'Psychoanalysis', 'Epistemology', 'Psychology', 'Art', 'Philosophy', 'History', 'Political science', 'Engineering', 'Law', 'Archaeology', 'Psychiatry', 'Politics', 'Natural (archaeology)', 'Waste management']"
466,https://doi.org/10.56444/mia.v20i2.1133,Reformasi Birokrasi Perspektif Gender,2023,0,en,MIMBAR ADMINISTRASI FISIP UNTAG Semarang,Gender and Women's Rights,"['Wulan Aji Prabawaningrum', 'Indra Kertati']","['Universitas 17 Agustus 1945 Jakarta', 'Universitas 17 Agustus 1945 Semarang']","[""Gender and Women's Rights""]",['Political science']
467,https://doi.org/10.2991/978-2-38476-102-9_13,Gender Equality in the Perspective of the Qur’an,2023,0,en,"Advances in Social Science, Education and Humanities Research/Advances in social science, education and humanities research",Gender and Women's Rights,"['Novia Firdayanti', 'Triono Ali Mustofa', 'Nur Saadah Hamisan Khair']","['Muhammadiyah University of Surakarta', 'Muhammadiyah University of Surakarta', 'Universiti Sains Islam Malaysia']","[""Gender and Women's Rights"", 'Multiculturalism, Politics, Migration, Gender', 'Islamic Studies and History']","['Perspective (graphical)', 'Gender equality', 'Gender studies', 'Sociology', 'Political science', 'Art', 'Visual arts']"
468,https://doi.org/10.30984/spectrum.v2i2.441,Multikultural dan Kesetaraan Gender,2022,0,id,SPECTRUM Journal of Gender and Children Studies,Gender and Women's Rights,['Rahman Mantu'],['IAIN Kudus'],"[""Gender and Women's Rights"", 'Legal Studies and Policies']","['Humanities', 'Political science', 'Philosophy']"
469,https://doi.org/10.26499/bahasa.v3i1.80,GENDER INJUSTICE IN THE NOVEL BASIRAH BY YETTI A.KA GENDER INJUSTICE IN THE NOVEL BASIRAH BY YETTI A.KA,2021,0,id,Bahasa Jurnal Keilmuan Pendidikan Bahasa dan Sastra Indonesia,Gender and Women's Rights,"['Emil Septia', 'Titiek Fujita Yusandra', 'Meriska Yolanda']","['Universitas Muhammadiyah Sumatera Barat', 'State University of Padang', 'Universitas Muhammadiyah Sumatera Barat']","[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Legal and Social Justice Studies']","['Injustice', 'Humanities', 'Art', 'Gender studies', 'Sociology', 'Psychology', 'Social psychology']"
470,https://doi.org/10.24090/yinyang.v16i2.4823,[RETRACTED:] Proses Relasi Gender Pada Single Parent dalam Membentuk Identitas Gender Anak,2021,0,en,YINYANG Jurnal Studi Islam Gender dan Anak,Gender and Women's Rights,"['Camelia Arni Minandar', 'Siti Komariah', 'Tutin Aryanti']","['Indonesia University of Education', 'Indonesia University of Education', 'Indonesia University of Education']","[""Gender and Women's Rights"", 'Educational Methods and Impacts', 'Child Development and Education']","['Socialization', 'Identity (music)', 'Meaning (existential)', 'Gender identity', 'Psychology', 'Gender studies', 'Gender role', 'Social constructionism', 'Social psychology', 'Sociology', 'Developmental psychology', 'Social science', 'Aesthetics', 'Philosophy', 'Psychotherapist']"
471,https://doi.org/10.11594/10.11594/jesi.01.03.04,Pembuktian Strategi Pengarusutamaan Gender (PuG): Analisis Capaian Indeks Pemberdayaan Gender di Indonesia,2021,0,en,Jurnal Ekonomi dan Statistik Indonesia,Gender and Women's Rights,['Hasnidar Yuslin'],['Sunan Kalijaga State Islamic University Yogyakarta'],"[""Gender and Women's Rights"", 'Local Governance and Development', 'Agricultural Development and Management']","['Gender mainstreaming', 'Empowerment', 'Index (typography)', 'Gender equality', 'Workforce', 'Parliament', 'Political science', 'Sociology', 'Economic growth', 'Gender studies', 'Economics', 'Law', 'Politics', 'World Wide Web', 'Computer science']"
472,,Konsep Talak dalam Kesetaraan Gender,2020,0,id,,Gender and Women's Rights,"['Muhammad Alief Rezkiawan', 'Patimah Patimah']","['Universitas Islam Makassar', 'Universitas Islam Makassar']","[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Marriage and Family Dynamics']","['Philosophy', 'Humanities']"
473,https://doi.org/10.17510/paradigma.v11i3.560,"JALAN GENDER, JALAN SPIRITUAL: MENGGALI PEMBENTUKAN GENDER PROJECT DALAM KONTEKS PENGALAMAN KEBERAGAMAAN PEREMPUAN",2021,0,en,Paradigma Jurnal Kajian Budaya,Gender and Women's Rights,"['Katrin Bandel', 'Anne Shakka', 'Gusnita Linda', 'Yustina Devi Ardhiani']","['Sanata Dharma University', 'Sanata Dharma University', 'Sanata Dharma University', 'Sanata Dharma University']","[""Gender and Women's Rights"", 'Islamic Studies and Radicalism']","['Spirituality', 'Gender studies', 'Sociology', 'Plural', 'Autoethnography', 'Psychology', 'Medicine', 'Linguistics', 'Philosophy', 'Alternative medicine', 'Pathology']"
474,https://doi.org/10.36625/sj.v3i2.69,The Gender Equality Argument of Nasaruddin Umar,2020,0,en,SALASIKA Indonesian Journal of Gender Women Child and Social Inclusion s Studies,Gender and Women's Rights,['Neny Muthiatul Awwaliyah'],['Sunan Kalijaga State Islamic University Yogyakarta'],"[""Gender and Women's Rights"", 'Marriage and Sexual Relationships', 'Marriage and Family Dynamics']","['Nature versus nurture', 'Argument (complex analysis)', 'Islam', 'Sociology', 'Interpretation (philosophy)', 'Normative', 'Virtue', 'Epistemology', 'Legitimacy', 'Gender studies', 'Philosophy', 'Political science', 'Politics', 'Theology', 'Law', 'Linguistics', 'Biochemistry', 'Chemistry', 'Anthropology']"
475,https://doi.org/10.25077/majis.2.1.23.2020,PERKEMBANGAN NOVEL ISLAM PRESPEKTIF GENDER,2020,0,en,Magistra Andalusia Jurnal Ilmu Sastra,Gender and Women's Rights,"['Iis Suwartini', 'Ariesty Fujiastuti']","['Universitas Ahmad Dahlan', 'Universitas Ahmad Dahlan']","[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Education Systems and Policies']","['Islam', 'Perspective (graphical)', 'Subordination (linguistics)', 'Closeness', 'Theme (computing)', 'Interpretation (philosophy)', 'Gender studies', 'Feminism', 'Sociology', 'Position (finance)', 'Psychology', 'History', 'Computer science', 'Linguistics', 'Philosophy', 'Mathematical analysis', 'Mathematics', 'Archaeology', 'Finance', 'Artificial intelligence', 'Economics', 'Operating system']"
476,https://doi.org/10.33084/jmg.v1i1.2873,PENGARUH GENDER DALAM REFORMASI KEADILAN,2021,0,en,Mitsaqan Ghalizan,Gender and Women's Rights,['Muhammad Noor Aspihan'],['Universitas Islam Negeri Antasari Banjarmasin'],"[""Gender and Women's Rights"", 'Legal Studies and Policies', 'Legal and Social Justice Studies']","['Economic Justice', 'Hermeneutics', 'Doctrine', 'Sociology', 'Islam', 'Interpretation (philosophy)', 'Law', 'Humanity', 'Ambiguity', 'Gender justice', 'Sharia', 'Phenomenon', 'Epistemology', 'Political science', 'Gender studies', 'Philosophy', 'Theology', 'Linguistics']"
477,https://doi.org/10.35891/muallim.v3i1.2454,HADITS-HADITS TENTANG KEADILAN GENDER,2021,0,id,Jurnal Mu allim,Gender and Women's Rights,['Ali Mohtarom'],['Universitas Yudharta Pasuruan'],"[""Gender and Women's Rights"", 'Islamic Finance and Communication', 'Marriage and Family Dynamics']","['Humanities', 'Art']"
478,,GENDER EMPOWERMENT IN THE FRAMEWORK OF LOCAL WISDOM,2021,0,en,JOURNAL SCIENTIFIC OF MANDALIKA (JSM) e-ISSN 2745-5955,Gender and Women's Rights,['Luh Ayu and Made Kembar Sri Budhi Aryani'],['Udayana University'],"[""Gender and Women's Rights""]","['Empowerment', 'Prosperity', 'Welfare', 'Productivity', 'Politics', 'Position (finance)', 'Economic growth', 'Sociology', 'Family life', 'Demographic economics', 'Gender studies', 'Political science', 'Economics', 'Market economy', 'Finance', 'Law']"
479,https://doi.org/10.4108/eai.17-12-2022.2333281,Gender Indonesian Novels of The 1920s and 2000s,2023,0,en,,Gender and Women's Rights,['Siti Maemunah'],['Universitas Pamulang'],"[""Gender and Women's Rights"", 'Asian Studies and History']","['Indonesian', 'Injustice', 'Social injustice', 'Gender studies', 'Sociology', 'Lift (data mining)', 'Inequality', 'History', 'Psychology', 'Computer science', 'Political science', 'Social psychology', 'Politics', 'Linguistics', 'Philosophy', 'Mathematical analysis', 'Mathematics', 'Law', 'Data mining']"
480,https://doi.org/10.32832/tawazun.v16i2.8606,Konsep Keserasian Gender Henri Shalahuddin,2023,0,id,Tawazun Jurnal Pendidikan Islam,Gender and Women's Rights,"['Bagja Nugraha', 'A. Rahmat Rosyadi', 'Maemunah Sa’diyah']","['Universitas Ibn Khaldun Bogor', 'Universitas Ibn Khaldun Bogor', 'Universitas Ibn Khaldun Bogor']","[""Gender and Women's Rights"", 'Islamic Studies and Radicalism', 'Education and Character Development']","['Humanities', 'Sociology', 'Political science', 'Philosophy']"
481,https://doi.org/10.53828/alburhan.v21i02.393,TEORI TAFSIR DENGAN PENDEKATAN GENDER,2022,0,id,Al Burhan Jurnal Kajian Ilmu dan Pengembangan Budaya Al-Qur an,Gender and Women's Rights,"['Abdul Jamil Wahab', 'Ellys Lestari Pambayun']","['Badan Penelitian dan Pengembangan Kesehatan', '']","[""Gender and Women's Rights"", 'Islamic Studies and Radicalism', 'Islamic Finance and Communication']","['Humanities', 'Art', 'Sociology']"
482,https://doi.org/10.32678/holistic.v9i2.9368,PEMAHAMAN GENDER DALAM PERSPEKTIF HADIS,2023,0,en,Holistic al-Hadis,Gender and Women's Rights,"['Yusawinur Barella', 'Muhammad Yahya', 'Ambo Asse']","['Tanjungpura University', 'Universitas Islam Makassar', 'Universitas Islam Makassar']","[""Gender and Women's Rights"", 'Qur’anic Interpretation Studies', 'Marriage and Family Dynamics']","['Philosophy', 'Political science']"
483,https://doi.org/10.5281/zenodo.7162696,Analisis Kesetaraan Gender Dalam Bangku Legislatif Menilik Pada Pengarustamaan Gender (PUG) Di Kabupaten Karawang,2022,0,id,Zenodo (CERN European Organization for Nuclear Research),Gender and Women's Rights,['Indra Aditya Fahra Fajrin Nasta'],['University of Singaperbangsa Karawang'],"[""Gender and Women's Rights"", 'Legal Studies and Policies', 'Marriage and Family Dynamics']",['Political science']
484,https://doi.org/10.18860/egalita.v17i2.17802,ANALISIS TINGKAT LITERASI GENDER TERHADAP KONSTRUKSI KESETARAAN GENDER PADA PEMUDA DI KOTA TANGERANG SELATAN,2022,0,id,Egalita Jurnal Kesetaraan dan Keadilan Gender,Gender and Women's Rights,"['Anisatul Khanifah', 'Martinus Legowo']","['Universitas Negeri Surabaya', 'Universitas Negeri Surabaya']","[""Gender and Women's Rights"", 'Local Governance and Development', 'Educational Methods and Media Use']","['Humanities', 'Political science', 'Art']"
485,https://doi.org/10.37715/rme.v4i2.1282,GENDER ANALYSIS OF ECONOMIC DEVELOPMENT IN COASTAL CITY,2020,0,en,Review of Management and Entrepreneurship,Gender and Women's Rights,['Priyo Utomo'],['Universitas Patria Artha'],"[""Gender and Women's Rights""]","['Gender mainstreaming', 'Gender equality', 'Gender studies', 'Gender analysis', 'Sociology', 'Perception', 'Variety (cybernetics)', 'Doing gender', 'Economic Justice', 'Gender history', 'Psychology', 'Political science', 'Neuroscience', 'Artificial intelligence', 'Computer science', 'Law']"
486,https://doi.org/10.36418/syntax-literate.v8i11.14132,Karakteristik Capaian Index Pemberdayaan Gender di Daerah Istimewa Yogyakarta dalam Pembangunan Masyarakat Berbasis Gender 2021,2023,0,en,Syntax Literate Jurnal Ilmiah Indonesia,Gender and Women's Rights,"['Muhammad Abi Firmansyah', 'Soetji Lestari']","['Jenderal Soedirman University', 'Jenderal Soedirman University']","[""Gender and Women's Rights""]","['Empowerment', 'Gender mainstreaming', 'Lagging', 'Index (typography)', 'Mainstreaming', 'Economic growth', 'Socioeconomics', 'Gender equality', 'Political science', 'Geography', 'Gender studies', 'Sociology', 'Economics', 'Law', 'Medicine', 'Special education', 'Pathology', 'World Wide Web', 'Computer science']"
487,https://doi.org/10.31503/madah.v11i1.247,Perspektif Gender dalam Koba Malin Deman,2020,0,id,Madah Jurnal Bahasa dan Sastra,Gender and Women's Rights,['Sri Sabakti'],['Balai Arkeologi Sulawesi Selatan'],"[""Gender and Women's Rights"", 'Diverse Cultural Media Analysis', 'Cultural and Artistic Studies']","['Humanities', 'Art']"
488,https://doi.org/10.32939/islamika.v20i01.503,Gender Relation Concept: Perspective of Al-Qur’an,2020,0,id,Islamika Jurnal Ilmu-Ilmu Keislaman,Gender and Women's Rights,"['Faisar Ananda Arfa', 'Heri Firmansyah']","['', 'North Sumatra Islamic University']","[""Gender and Women's Rights"", 'Islamic Studies and Radicalism', 'Qur’anic Interpretation Studies']","['Humanities', 'Sociology', 'Philosophy']"
489,,GENDER CONSTRUCTION IN NUSANTARA FOLKLORE JANUARY EDITION,2020,0,en,JournalNX - A Multidisciplinary Peer Reviewed Journal,Gender and Women's Rights,['Sugiarti Sugiarti'],['Universitas Muhammadiyah Jember'],"[""Gender and Women's Rights""]","['Folklore', 'Meaning (existential)', 'Relation (database)', 'Narrative', 'Documentation', 'Reading (process)', 'Character (mathematics)', 'Feminism', 'Power (physics)', 'Psychology', 'Sociology', 'Literature', 'Linguistics', 'Gender studies', 'Art', 'Anthropology', 'Computer science', 'Philosophy', 'Physics', 'Geometry', 'Mathematics', 'Quantum mechanics', 'Database', 'Psychotherapist', 'Programming language']"
490,https://doi.org/10.4108/eai.30-11-2020.2303752,Gender Equality in Prespective Islam and Law of Indonesia,2021,0,en,,Gender and Women's Rights,['H.A. Teguh Mulyo'],['Universitas Nahdlatul Ulama Surakarta'],"[""Gender and Women's Rights"", 'Marriage and Family Dynamics', 'Legal Studies and Policies']","['Islam', 'Position (finance)', 'Political science', 'Law', 'Sociology', 'Gender studies', 'Philosophy', 'Business', 'Theology', 'Finance']"
491,https://doi.org/10.17762/pae.v58i2.2856,Women's Resistance in Indonesian Drama (A Gender Study),2021,0,en,Psychology and Education Journal,Gender and Women's Rights,['Andrik Purwasito Budi Waluyo'],['Sebelas Maret University'],"[""Gender and Women's Rights"", 'Education, Sociology, Communication Studies']","['Injustice', 'Drama', 'Resistance (ecology)', 'Gender studies', 'Courage', 'Destiny (ISS module)', 'Economic Justice', 'Psychology', 'Sociology', 'Political science', 'Law', 'Literature', 'Social psychology', 'Art', 'Physics', 'Astronomy', 'Biology', 'Ecology']"
492,https://doi.org/10.1088/1755-1315/905/1/012065,A better understanding of gender mainstreaming in environmental policies,2021,0,en,IOP Conference Series Earth and Environmental Science,Gender and Women's Rights,"['Intan Sani Putri', 'Ismi Dwi Astuti Nurhaeni', 'Didik G. Suharto']","['Sebelas Maret University', 'Sebelas Maret University', 'Sebelas Maret University']","[""Gender and Women's Rights"", 'Sustainability, Governance, and Employment Studies', 'Local Governance and Development']","['Gender mainstreaming', 'Mainstreaming', 'Christian ministry', 'Institution', 'Political science', 'Focus group', 'Nonprobability sampling', 'Public policy', 'Public administration', 'Public relations', 'Sociology', 'Gender equality', 'Gender studies', 'Law', 'Population', 'Special education', 'Demography', 'Anthropology']"
493,https://doi.org/10.30743/jol.v5i1.6815,GENDER INEQUALITY IN ELIZABETH RUDNICK’S NOVEL MULAN,2023,0,en,JOURNAL OF LANGUAGE,Gender and Women's Rights,['Massya Yuridha'],['North Sumatra Islamic University'],"[""Gender and Women's Rights"", 'Gender, Education, and Development Issues', 'Global Socioeconomic and Political Dynamics']","['Honor', 'Context (archaeology)', 'Inequality', 'Gender inequality', 'Gender studies', 'Social inequality', 'Sociology', 'Gender equality', 'Period (music)', 'Psychology', 'History', 'Art', 'Aesthetics', 'Operating system', 'Mathematical analysis', 'Mathematics', 'Archaeology', 'Computer science']"
494,https://doi.org/10.36835/annuha.v8i1.376,Framing The Gender Equality in IAIN Ponorogo Indonesia,2021,0,en,An-Nuha Jurnal Kajian Islam Pendidikan Budaya dan Sosial,Gender and Women's Rights,"['Anis Hidayatul Imtihanah', 'Asep Syahrul Mubarok']","['Universitas Merdeka Ponorogo', 'Universitas Merdeka Ponorogo']","[""Gender and Women's Rights""]","['Framing (construction)', 'Gender equality', 'Welfare', 'Politics', 'Gender studies', 'Data collection', 'Sociology', 'Participant observation', 'Institution', 'Political science', 'Public relations', 'Qualitative property', 'Work (physics)', 'Islam', 'Social science', 'Geography', 'Law', 'Engineering', 'Archaeology', 'Machine learning', 'Computer science', 'Mechanical engineering']"
495,https://doi.org/10.34010/r49p0390,GENDER INEQUALITY IN THE MOVIE LEGALLY BLONDE (2001),2024,0,en,Proceeding of International Conference on Business Economics Social Sciences and Humanities,Gender and Women's Rights,"['Marilyn Fiona Sinurat', 'Asih Prihandini']","['Universitas Komputer Indonesia', 'Universitas Komputer Indonesia']","[""Gender and Women's Rights"", 'Education, Sociology, Communication Studies', 'Communication Studies and Media']","['Subordination (linguistics)', 'Inequality', 'Harassment', 'Stereotype (UML)', 'Gender inequality', 'Psychology', 'Sociology', 'Social psychology', 'Gender studies', 'Mathematics', 'Linguistics', 'Mathematical analysis', 'Philosophy']"
496,https://doi.org/10.24042/002024182212500,Riffat Hassan's Thoughts on Gender Issues in the Qur'an,2024,0,id,Al-Dzikra Jurnal Studi Ilmu Al-Qur an dan Al-Hadits,Gender and Women's Rights,"['Kiki Muhamad Hakiki', 'Ratu Vina Rohmatika']","['Universitas Islam Negeri Raden Intan Lampung', 'Institut Agama Islam Negeri Metro Lampung']","[""Gender and Women's Rights"", 'Qur’anic Interpretation Studies', 'Islamic Studies and Radicalism']","['Interpretation (philosophy)', 'Sociology', 'Normative', 'Theme (computing)', 'Gender studies', 'Humanities', 'Epistemology', 'Philosophy', 'Linguistics', 'Computer science', 'Operating system']"
497,,Pembangunan Kesejahteraan Sosial lewat Pengarusutamaan Gender,2021,0,id,,Gender and Women's Rights,"[""Ega fitri Qur'aini""]",['Universitas Panca Marga'],"[""Gender and Women's Rights"", 'Local Governance and Development', 'SMEs Development and Digital Marketing']","['Humanities', 'Gender relations', 'Sociology', 'Political science', 'Gender studies', 'Art']"
498,https://doi.org/10.37286/ojs.v8i2.153,Wawasan Al-Quran Tentang Kesetaraan Gender,2022,0,en,Jurnal Pendidikan Islam,Gender and Women's Rights,"['Adiyana Adam', 'Hasyim Haddade', 'Rahmi Damis']","['Institut Agama Islam Negeri Bengkulu', 'Universitas Islam Makassar', 'Universitas Islam Makassar']","[""Gender and Women's Rights"", 'Marriage and Family Dynamics', 'Legal and Social Justice Studies']","['Islam', 'Meaning (existential)', 'Interpretation (philosophy)', 'Gender equality', 'Gender studies', 'Sociology', 'Epistemology', 'Philosophy', 'Linguistics', 'Theology']"
499,https://doi.org/10.33379/icom.v2i3.1797,Pendampingan Stereotype Kesetaraan Gender di Masyarakat,2022,0,id,I-Com Indonesian Community Journal,Gender and Women's Rights,['Evy Ramadina'],['UIN SATU Tulungagung'],"[""Gender and Women's Rights"", 'Food Security and Socioeconomic Dynamics']","['Political science', 'Humanities', 'Art']"
500,https://doi.org/10.55324/ijoms.v2i8.501,Gender Equality Foundation in a Family to Anticipate Abuse,2023,0,en,Indonesian Journal of Multidisciplinary Science,Gender and Women's Rights,['Saptosih Ismiati'],['Universitas Pasundan'],"[""Gender and Women's Rights"", 'Marriage and Family Dynamics', 'Legal and Social Justice Studies']","['Commit', 'Declaration', 'Foundation (evidence)', 'Perspective (graphical)', 'Domestic violence', 'Human rights', 'Unit (ring theory)', 'Action (physics)', 'Object (grammar)', 'Function (biology)', 'Psychology', 'Social psychology', 'Criminology', 'Sociology', 'Political science', 'Law', 'Mathematics', 'Human factors and ergonomics', 'Poison control', 'Computer science', 'Medicine', 'Mathematics education', 'Artificial intelligence', 'Evolutionary biology', 'Physics', 'Geometry', 'Environmental health', 'Quantum mechanics', 'Database', 'Biology']"
501,https://doi.org/10.47467/as.v6i1.3485,Membangun Kesetaraan Gender Dalam Keluarga Karier,2023,0,en,As-Syar i Jurnal Bimbingan & Konseling Keluarga,Gender and Women's Rights,"['Ammar Asyqarul Azzam', 'Ahmad Rezy Meidina']","['Sunan Kalijaga State Islamic University Yogyakarta', 'Sunan Kalijaga State Islamic University Yogyakarta']","[""Gender and Women's Rights"", 'Marriage and Family Dynamics']","['Compromise', 'Spouse', 'Gender equality', 'General partnership', 'Welfare', 'Sociology', 'Function (biology)', 'Realization (probability)', 'Gender studies', 'Demographic economics', 'Psychology', 'Social psychology', 'Political science', 'Economics', 'Social science', 'Law', 'Mathematics', 'Statistics', 'Evolutionary biology', 'Anthropology', 'Biology']"
502,https://doi.org/10.24260/alalbab.v12i1.2646,Indonesian Baha’i Community’s Perspective on Gender Equality,2023,0,en,Al-Albab,Gender and Women's Rights,['Samsul Hidayat'],['Universitas Muhammadiyah Pontianak'],"[""Gender and Women's Rights""]","['Indonesian', 'Gender studies', 'Faith', 'Context (archaeology)', 'Perspective (graphical)', 'Sociology', 'Ideology', 'Human sexuality', 'Gender equality', 'Political science', 'Politics', 'Geography', 'Epistemology', 'Law', 'Philosophy', 'Linguistics', 'Archaeology', 'Artificial intelligence', 'Computer science']"
503,https://doi.org/10.21274/martabat.2023.7.2.167-188,The Changing Role of Gender in Contemporary Muslim Families,2023,0,en,Martabat Jurnal Perempuan dan Anak,Gender and Women's Rights,"['Suud Sarim Karimullah', 'Aat Ruchiat Nugraha', 'Yokke Andini', 'Ihda Shofiyatun Nisa’']","['Gümüşhane University', 'Gümüşhane University', 'Universitas Achmad Yani', '']","[""Gender and Women's Rights"", 'Islamic Studies and History', 'Multiculturalism, Politics, Migration, Gender']","['Gender studies', 'Sociology', 'Political science']"
504,https://doi.org/10.53682/jeltec.v3i1.7466,The Representation of Gender Inequality in Mulan (2020) Movie,2024,0,en,Journal of English Language Teaching Literature and Culture,Gender and Women's Rights,"['Auliya Nur Fajrina', 'Dewi Candraningrum']","['Muhammadiyah University of Surakarta', 'Muhammadiyah University of Surakarta']","[""Gender and Women's Rights"", 'Gender Politics and Representation']","['Representation (politics)', 'Inequality', 'Gender inequality', 'Art', 'Sociology', 'Computer science', 'Mathematics', 'Political science', 'Mathematical analysis', 'Politics', 'Law']"
505,https://doi.org/10.24294/jipd.v8i8.5810,"Effort to gender equality in Indonesia, compared on ASEAN",2024,0,en,Journal of Infrastructure Policy and Development,Gender and Women's Rights,"['Wilson Bangun', 'Lina Anatan', 'Cindy Calista']","['Maranatha Christian University', 'Maranatha Christian University', 'Maranatha Christian University']","[""Gender and Women's Rights""]","['Gender equality', 'Political science', 'International trade', 'Business', 'Gender studies', 'Sociology']"
506,https://doi.org/10.20473/jgs.17.1.2023.73-100,ASEAN Norms and Gender-Responsive Human security,2023,0,id,Jurnal Global & Strategis,Gender and Women's Rights,"['Hyung-Jong Kim', 'Lili Yulyadi Arnakim', 'Ella Prihatini', 'Galuh Dian Prama Dewi']","['Yonsei University', 'Binus University', 'Binus University', 'Binus University']","[""Gender and Women's Rights"", 'International Human Rights and Reproductive Law', 'Gender, Education, and Development Issues']","['Gender equality', 'Political science', 'Norm (philosophy)', 'Politics', 'Human rights', 'Humanities', 'Economic growth', 'Gender studies', 'Sociology', 'Economics', 'Law', 'Philosophy']"
507,https://doi.org/10.62096/sq.v2i1.15,PERAN GENDER DALAM KAJIAN ILMU FALAK,2022,0,id,Sanaamul Quran Jurnal Wawasan Keislaman,Gender and Women's Rights,['Sudarmadi Putra'],['Muhammadiyah University of Surakarta'],"[""Gender and Women's Rights"", 'Educational Research and Methods', 'Legal Studies and Policies']","['Psychology', 'Sociology']"
508,https://doi.org/10.21009/ijalr.31.05,Gender Role dalam Film Keluarga Cemara,2022,0,id,Indonesian Journal of Applied Linguistics Review,Gender and Women's Rights,['Siti Syamsiah Renny Tounbama'],['Universitas Kristen Indonesia Maluku'],"[""Gender and Women's Rights"", 'Food Security and Socioeconomic Dynamics']","['Gender studies', 'Psychology', 'Sociology']"
